station_name,available_bikes
Przyjaźni,1
Konduktorska,1
Jerzmanowska,0
pl. Powstańców Wielkopolskich,1
Plac Staszica,3
Jedności Narodowej / Wyszyńskiego,7
Mickiewicza / pętla tramwajowa,0
al. Armii Krajowej / Borowska,0
Gliniana / Gajowa,2
Kamienna / Tomaszowska,3
al. Armii Krajowej / Bardzka,4
Hallera / Odkrywców,4
Skarbowców / Wietrzna,0
Racławicka / Rymarska,2
Lotnicza / Bajana,3
Strachocińska / Wieśniacza,8
Księgarska / Dekarska / Zduńska,0
Nyska / Jesionowa,3
al. Armii Krajowej / Tarnogajska,0
Prochowicka / Dolnobrzeska,1
Boguszowska / Kosmonautów,3
Kosmonautów / Glinianki / WUWA2,0
Wilanowska,1
Okulickiego,0
Poleska / Litewska,2
Bacciarellego / pętla autobusowa,0
Średzka / Dolnobrzeska ,0
Miłoszycka / Swojczycka ,1
Stabłowicka / Główna ,1
Wojanowska / Arbuzowa ,8
Osobowicka / Ostrowska,2
Kiełczowska,1
Gorlicka / Litewska,2
"Paprotna / Obornicka, zajezdnia MPK",3
"Kosmonautów / Fieldorfa, szpital wojewódzki",0
Stabłowicka ,0
Mrągowska / Rolna,4
Partyzantów / Okrzei,1
Hubska / Prudnicka,14
Jagodzińska / Buforowa,2
Kołłątaja / Podwale,0
Opolska / Siemianowicka,5
Piaskowa / św. Ducha,0
Klecińska / Duńska,5
pl. Orląt Lwowskich,5
Komandorska / Kamienna,2
"Wrocław Stadion, stacja kolejowa",3
"Wrocław Leśnica, stacja kolejowa",0
Stadion Olimpijski,0
Popowice,0
Grota-Roweckiego/Iwaszkiewicza,5
Kowalska/Lechitów,1
Kamieńskiego,4
Lubelska/Łukowska,2
Kwidzyńska pętla,1
Rakowiecka,0
Powstańców Śląskich/Orla,1
Walońska (Angel Poland Group),0
Klecińska (Wrocław Grabiszyn),4
Rogowska/Sukielicka,4
Kozanowska/Pałucka,3
Piławska,1
Gorlicka/Stanety,2
3M,0
Gazowa / Międzyleska,0
Bezpieczna/Jugosławiańska,2
Piłsudskiego 13 od Jump Hall,0
Bardzka (cmentarz),2
Otyńska,6
BIKE 651323,1
BIKE 57685,1
BIKE 650638,1
BIKE 650061,1
BIKE 651060,1
BIKE 650048,1
BIKE 650743,1
BIKE 57311,1
BIKE 650406,1
BIKE 650481,1
BIKE 651194,1
BIKE 650951,1
BIKE 651301,1
BIKE 651489,1
BIKE 650861,1
BIKE 650827,1
BIKE 650363,1
BIKE 650684,1
BIKE 650925,1
BIKE 651131,1
BIKE 57842,1
BIKE 57116,1
BIKE 57416,1
BIKE 57015,1
BIKE 57427,1
BIKE 650618,1
BIKE 651364,1
BIKE 651486,1
BIKE 57963,1
BIKE 650538,1
BIKE 650204,1
BIKE 650941,1
BIKE 650894,1
BIKE 650452,1
BIKE 57927,1
BIKE 651517,1
BIKE 650440,1
BIKE 651504,1
BIKE 650017,1
BIKE 650338,1
BIKE 650367,1
BIKE 651521,1
BIKE 650573,1
BIKE 650629,1
BIKE 651252,1
BIKE 57021,1
BIKE 57497,1
Ferienwohnanlage `Alte Molkerei` Liepe 5533,3
Bahnhof Peenemünde  5501,8
Fahrradverleih Holtz Karlshagen 5502,0
Fahrradverleih Hertel Trassenheide 5503,0
Dünenwald Klinik Trassenheide Haupteingang 5504,9
Dünenwald Klinik Trassenheide Hintereingang5505,0
Bahnhof Zinnowitz 5507,2
Naturcamping Lütow 5508,0
Bahnhof Bannemin - Mölschow 5509,3
Bahnhof Zempin 5511,4
Best Western Hotel Hanse Kogge Koserow 5512,4
Camping  Am Sandfeld  Koserow 5514,0
Strandhotel Seerose Kölpinsee 5515,4
Zweirad - Awe Strandpromenade Ückeritz 5516,106
Usedom Rad GmbH Zentrale 5555,89
Forstamt & Kletterwald Neu Pudagla 5518,0
Bahnhof Schmollensee 5519,0
Bahnhof Bansin 5520,6
Am Warmbad Bansin 5522,0
Bahnhof Karlshagen 5524,8
CSI Ferienwohnungen Schuldt Ahlbeck 5526,0
UBB Bahnhof Swinemünde / Balticbike.pl 5527,2
Balticbike.pl Swinemünde 5528,0
Energiepunkt Anklam 5529,0
"Kirche, Galerie & Feininger Rundweg Benz 5530",0
Wasserschloss Mellenthin 5531,0
Alte Fischräucherei Rankwitz - Hafen 5532,0
Swingolf Middeke Reestow 5534,0
Stadtinfo im Naturparkhaus Usedom 5535,0
Bahnhof Anklam 5536,0
Rathaus Anklam 5537,0
Naturcamping Lassan 5538,0
Bahnhof Züssow 5539,0
Fahrradfachmarkt Pretzer Wolgast 5540,0
Hotel Spitzenhörnbucht Wolgast 5541,0
Bahnhof Ückeritz 5545,10
Hotel Forsthaus Damerow 5546,0
Hafen Zinnowitz 5547,0
Konzertmuschel Swinemünde 5549 /balticbike,0
Balticpark Swinemünde 5548,0
Yachthafen Swinemünde 5551 ,2
Ostseestrandklinik Störtebeker Strandstr. Kölpinsee  5556,0
Aquarius Ferienwohnungen Loddin 5557,0
Bahnhof Kölpinsee 5543,7
Naturhafen Krummin 5554,0
Bike Hotel Vaske Karlshagen 5553,5
Bahnhof Trassenheide 5558,8
Vineta Hotels Zinnowitz 5560,0
Hotel Inselhof Vineta Zempin 5566,0
Bahnhof Koserow 5542,4
Bahnhof Heringsdorf 5563,2
Bahnhof Ahlbeck 5564,6
Parkplatz Lindenstr. Ahlbeck 5565,4
Campingplatz 01 Ostseeblick Trassenheide 5567,0
Düne 74 An der Dünenresidenz Karlshagen 5568,1
Hotel Nautic Koserow 5570,0
Parkplatz Förster - Schrödter - Straße Koserow 5523,0
Hotel Leuchtfeuer Freest 5573,0
Marina Kröslin 5574,0
TOTAL Tankstelle Ahlbeck 5578,0
Kanustation Anklam 5590,0
Hotel Friesenhof Trassenheide 5513,0
Hafen Stadt Usedom 5584,0
Fischräucherei Hafen Kamminke 5561,0
Pension Lindenhof Kachlin 5572,0
Naturcamping Stagnieß 5562,0
Golfhotel / Alte Schule Balm 5588,0
Ostseehotel Villen im Park Bansin Seestr.  5521,0
Tourismus Information Ueckermünde 5591,0
Haffbad Ueckermünde 5592,0
Am Sackkanal 5595,0
Goethestr. Ecke Jägerstr. Kölpinsee 5575,4
Promenadenhalle Wulf Zinnowitz 5576,4
Landhotel Lieper Winkel Rankwitz 5577,0
Hotel Ostseeländer Züssow 5601,0
Kurverwaltung Seebad Lubmin 5599,0
Seebrücke Seebad Lubmin 5597,0
Marina Seebad Lubmin 5598,0
Hafen Karlshagen 5583,0
Tourismus Information Mönkebude 5594,0
Hauptbahnhof Wolgast 5586,0
Am Autokino Koserow 5596,0
Marktplatz  Greifswald 5610 ,11
Bahnhof  Greifswald 5611,3
Brücke Greifswald / Wieck 5612,4
Rehaklinik Ostseeblick Ückeritz 5571,0
Seebrücke Koserow 5587,0
Hafen Karnin 5589,0
Hafen Freest 5600,0
DJH - Jugendherberge Heringsdorf 57161,0
Waldcamp Freest 5603,0
Naturparkzentrum Stolpe bei Anklam 5606,0
Schloss Stolpe Usedom 5608,0
"Pension ""Zum Himmel"" Groß Ernsthof 5609",0
Pension Achterland Morgenitz 5613,0
Landhaus am Haff 5614,0
Pension Delia Will Ahlbeck 5615,0
Hangar 10 am Flugplatz  5618,0
Ferienpark Benz 5616,0
Postel Wolgast 5617,0
Tropenhaus Bansin 5621,0
Kurhotel zu Heringsdorf 5626,0
Energiepunkt Wolgast 5627,0
Rungeplatz Wolgast 5628,4
Dompassage Greifswald 5629 ,3
Seebrücke Heringsdorf 5630,0
Ostseetherme Heringsdorf 5631,0
Sandskulpturenfestival Usedom 5656,0
Tierpark Wolgast 5624,0
DJH - Jugendherberge Murchin 5623,0
Alte Schnitterkate Lassan 5632,0
Rathaus Seebad Ahlbeck 5633,2
Hotel Seeklause Trassenheide 5559,0
Bahnhof Trassenmoor 5525,2
Historisch Technisches Museum Peenemünde  5552,0
SCHAWI Sport & Jugendhotel  Lubmin 5604,0
DJH - Jugendherberge  Heringsdorf 57162 ,0
DJH - Jugendherberge Stralsund 57163,0
Hotel Anklamer Hof  5619,2
Insel Usedom (5500),0
DJH Prora 57151,0
DJH Prora 57152,0
DJH Sellin 57155,0
DJH Sellin 57156,0
BIKE 554551,1
Wittener Str. / Wilhelmplatz,3
Hauptbahnhof Nordausgang,0
Cinestar,0
Hauptbahnhof/Bahnhofsvorplatz,48
RWE Tower,3
Kuckelke,8
Kampstr. / Freistuhl,4
Schwanenwall,1
Hansastr.,9
Bergmann Kiosk,7
Volksbank,9
Hiltropwall,7
Stadtgarten,5
Friedensplatz,2
Unionstr.,10
Westentor,0
Platz von Netanya,5
Möllerbrücke,23
Städtische Kliniken,7
Platz am Südwall,9
Stadthaus,12
Saarlandstr. / Hohe Str.,0
Karl-Liebknecht-Str.,3
Westfalenpark / Am Kaiserhain,9
Westfalenpark,7
Westfalenhalle,1
Bergmann Stehbierhalle,3
Hauptfriedhof,2
Brackel Kirche,3
Heiligegartenstr.,0
Priorstr. / Münsterstr.,4
Borsigplatz / Oesterholzstr.,14
Geschwister-Scholl-Str.,4
Von-der-Tann-Str.,3
Berliner Str.,3
Phoenix See / Hörder Burg,10
Markgrafenstr.,9
Gerichtsplatz,1
Polizeipräsidium,4
Hainallee / Südbad,10
Hörde Bahnhof,6
Kreuzstraße,3
Jugendhotel ,7
Max-Ophüls-Platz,2
Ritterhausstr.,6
Dortmund West/S-Bahnhof,6
Vinckeplatz,3
Otto-Hahn-Str.,1
Universität/S-Bahnhof,5
Germania/S-Bahnhof,2
Lütgendortmund / Bus-Bahnhof,3
Oespel S-Bahnhof,0
Heiliger Weg / Kronprinzenstr.,1
Kuithanstr.,2
Phönix West,6
Steigenberger Hotel / Berswordtstr.,0
Märkische Str. / B1,4
Körne West/S-Bahnhof,2
Voßkuhle,7
Kronenburg,0
Am Kaiserbrunnen,1
Nortkirchenstraße/Wilo,12
Rombergpark,8
TU Dortmund Emil-Figge-Straße 50,1
TU Dortmund Hörsaalgebäude 2,0
TU Dortmund Seminarraumgebäude 1,0
Barop S-Bahnhof,4
An der Palmweide,8
Am Beilstück,7
Barop Parkhaus,3
Hombruch Marktplatz,1
FH-Dortmund Sonnenstraße,5
FH-Dortmund Emil-Figge-Straße 42,0
Rüschebrinkstrasse,2
Nordmarkt,21
Immermannstr./Klinikzentrum,5
Schützenstrasse,1
Hafen,2
Marten S-Bahnhof,2
Dorstfeld Süd S-Bahnhof,5
Am Gardenkamp,0
Ostenberg,1
Baroper Strasse,2
Meitnerweg,0
Emil-Figge-Strasse 9,4
Campus Süd H-Bahn,0
Sunderweg,0
Brünninghausen,3
Zinkhütte,2
Amazon Logistics GmbH,20
BIKE 500446,1
Hauptbahnhof,4
Pferdemarkt,4
Berliner Platz,4
Knappschaftskrankenhaus,3
Ernst-Wilczok-Platz,4
Untere Hochstr.,3
HRW/Lützowstraße,7
Großenbaum Bahnhof,4
Dellplatz,8
Forum,0
Hauptbahnhof Haupteingang ,14
Hauptbahnhof Osteingang,49
Explorado,5
Lehmbruckmuseum,0
Schwanentor,0
Stadttheater,4
Rathaus / Kuhstr.,0
Hauptbahnhof Verknüpfungshalle West,23
Yitzhak-Rabin-Platz,0
Meiderich Südbahnhof,7
Hüttenwerk / Eingang Landschaftspark,2
Rathaus / Burgplatz,0
Hauptbahnhof Verknüpfungshalle Ost,7
Neudorfer Markt,2
Zoo,2
Uni-Nord Lotharstr.,2
Friedrichsplatz,1
Oststr.,1
Uni Lotharstr. / Walramsweg,2
Tausendfensterhaus,6
Duissern ,6
Sonnenwall BZA Mitte,1
Innenhafen Nord,6
Jugendherberge / MSV Stadion,10
Bahnhof Schlenk,1
Klinikum Duisburg,2
Bocksbarttrasse,3
Kammerstr. / Wohnheim,12
Ruhrorter Straße/Wohnheim,6
Am Blumenkampshof,8
UDE – AStA Keller Duisburg,4
Wolfsee,3
Sternbuschweg,7
Brückenplatz,5
Rheinpark,3
Rheinhausen Bahnhof,5
GEBAG Quartier Goerdelerstraße,5
GEBAG Quartier Mittelmeiderich,4
GEBAG Quartier Straußsiedlung,2
GEBAG Quartier Laar,5
GEBAG Quartier Kopernikusstraße,5
GEBAG Quartier Kreyenbergshof,5
GEBAG Quartier Lehrerstraße,6
GEBAG Quartier Dellviertel,5
GEBAG Quartier Heerstraße,5
GEBAG Quartier Neudorf-Nord,3
GEBAG Quartier Neuenkamp,3
GEBAG Servicebüro-Süd,4
GEBAG Quartier Wanheimerort,10
GEBAG Quartier Dickelsbach,3
GEBAG Servicebüro Nord,4
GEBAG Quartier Biegerpark,2
GEBAG Quartier Uhlenbroicher Weg,5
GEBAG Quartier Hochheide,3
GEBAG Quartier Haesen,4
GEBAG Servicebüro-West,5
GEBAG Quartier Ratingsee,5
GEBAG Quartier Marktstraße,4
GEBAG Quartier Bruchgrabensiedlung,5
GEBAG Quartier Rheinhausen-Mitte,6
GEBAG Verwaltungsgebäude,1
GEBAG Quartier Citywohnpark,2
BIKE 501031,1
BIKE 500277,1
BIKE 503321,1
BIKE 500462,1
BIKE 503078,1
BIKE 501088,1
BIKE 503051,1
BIKE 503143,1
BIKE 501039,1
BIKE 503086,1
BIKE 500504,1
BIKE 503189,1
BIKE 500037,1
BIKE 503120,1
BIKE 500457,1
BIKE 500607,1
BIKE 500959,1
Berliner Platz,8
Rathaus,9
Kopstadtplatz,4
Viehofer Str. 41,22
Philharmonie,5
Hirschlandplatz,6
Rüttenscheider Stern,11
Messe Ost/Gruga,6
Gemarkenplatz,3
Uniklinikum,3
Kettwig Brücke,2
Kettwig Bahnhof,3
Werden Bahnhof,6
Hügel / Regattahaus,4
Margarethenhöhe,0
Universitätsstr.,23
Mobilstation Steele,3
Südbahnhof,5
Hauptbahnhof Nordausgang,2
Helbingstraße / RVR / Emschergen.,8
Bredeney,5
Hauptbahnhof Südausgang,18
Westbahnhof,22
Stadtwaldplatz,5
Paulinenstr.,13
Grendplatz,5
Borbeck Bahnhof,4
Breslauer Str.,0
Altenessen Bahnhof,10
Altenessen Mitte,6
Frohnhauser Platz,2
Gervinusstraße,5
Versorgungsamt,0
RVR,0
Karlsplatz,6
M1 - Tenderweg,4
Röntgenstr.,14
Universität,28
Vereinstr.,12
Mobilstation Parkfriedhof,4
Huttropstraße,1
Isenbergstr.,3
Martinstr.,13
Girardethaus,9
Mobilstation Florastraße,5
EVAG-Betriebshof Mitte,11
I. Dellbrügge / Kettwiger Str.,1
Ruhrallee,4
EVAG-Betriebshof Schweriner Str.,3
Rüttenscheider Platz,3
Kronprinzenstraße,9
Westviertel,11
Rheinischer Platz,8
Univiertel,15
Universität/AStA,16
Mobilstation Landgericht,7
Virchowstraße/Lehrzentrum,10
Corneliastraße,1
Kleine Lenbachstraße,0
Bamlerstraße U-Bahn,6
Gußmannplatz,4
Ruhrbahn Essen,5
UDE / Sportcampus,2
Schützenbahn,7
UDE Leimkugelstrasse,6
Michaelstraße,2
Niederfeldsee,5
Kruppstr. 4  (Schenker),0
Mobilstation Kupferdreh,7
RUHRBAHN Betriebshof Econova-Allee 1-3 ,0
BIKE 501560,1
BIKE 503349,1
BIKE 503170,1
BIKE 503235,1
Hauptbahnhof Bahnhofsvorplatz,5
Heinrich-König-Platz,3
Musiktheater,2
Zoom-Erlebniswelt,4
Nordsternpark,6
Schloss Horst,0
Westfälische Hochschule,4
Rathaus Buer,7
Goldbergplatz,1
Freiheit,4
Buer Nordbahnhof,4
Arenapark,5
Wildenbruchplatz,1
Rheinelbe-Park,2
Grillo-Gymnasium,2
Max-Planck-Gymnasium,2
Hauptbahnhof Südausgang,14
Bahnhof Buer-Süd,2
AKAFÖ Wodanstraße,7
Neidenburger Straße,2
Egonstr.,3
Bahnhof Hamm,18
Heinrich-von-Kleist-Forum,6
Rathaus Hamm,1
Oberlandesgericht Hamm,0
Hamm Maximare,6
HSHL Campus Hamm,14
Nordturm,4
BIKE 500005,1
Herne Bahnhof,3
Schloss Strünkede,8
Auf der Wenge / Sankt-Jörgen-Platz,1
Marktplatz Röhlinghausen,3
Archäologie-Museum / Kreuzkirche,0
Wanne-Eickel Hbf,8
Technisches Rathaus,2
Herne Mitte,3
Robert-Bosch-Straße,4
BIKE 51521,1
Hauptbahnhof Westeingang,9
Kaiserplatz,0
Stadtmitte / Leineweberstr.,14
Wertgasse,6
Wiesenstr.,2
Styrum Bahnhof,0
Alte Straße,2
Klostermarkt,2
Broicher Mitte,3
Schloss Broich / Stadthalle,2
Hauptbahnhof Nordeingang,9
Aktienstr.,5
Goetheplatz,3
Heißen Kirche,3
Von-Bock-Str.,2
Sportzentrum Südstraße,1
Oppspring,2
Gathestr.,2
Speldorf-Betriebshof,1
Raffelberg,1
Broicher Waldweg,4
Sanddornweg,2
Hahnenfähre,2
Mühlenstr.,1
Nordstraße,0
RRZ/ Festival-Garden,8
HRW Campus Styrum,1
MWB / Friedrich-Ebert-Straße,4
HRW/Duisburger Straße,9
HRW/Parkhaus,5
Bahnstraße / RS1,5
Lerchenstr.,5
BIKE 500928,1
Hauptbahnhof Oberhausen,9
Neue Mitte / CentrO.,3
Sterkrade Bahnhof,0
Schloss Oberhausen,2
Rathaus Oberhausen,5
Innenstadt Sterkrade,2
Marktstr. / Wörthstr.,0
Schmachtendorf Mitte,2
Holten Bahnhof,3
Innenstadt Alt-OB/Bert-Brecht-Haus,0
Königshardt Falkestr.,2
Wehrstr. / Mellinghofer Str.,4
Alstaden Flockenfeld,3
Osterfeld Südbahnhof,1
Lirich Wickstraße,2
Buschhausen Mitte,1
Marina / Sea Life,3
Styrum Josefstr.,4
Alsfeld Jägerstr.,3
Essener Straße,2
OLD PORT,8
Crowne Plaza ,5
Pareklisia Grand Resort,6
Dasoudi,16
Potamos Yermasoyias,3
"Leontiou, CHS Fitness Club",4
 The Market Fair,7
A Themistokleous,5
Plateia Iron,3
Limani/port,6
Enaerios,11
Ladas/parking,6
Armonia,1
Amathus,0
Athinon 1 ,10
Molos,10
Lemongrass Hostel,3
Saint Nikolas RoundAbout,5
Makariou ,2
Makariou/Petrou Tsirou,6
Pefkos City hotel,4
Pier beach hotel,4
Limasol Municipal Garden,3
Limassol New Port,2
Wisebits,4
Kizas Hair bar,2
Ankira 31,0
Araouzos,0
LIMASSOL MARINA PARKING,8
Citizen Service Center,2
Old Port /Marina,0
Agios Georgios Havouzas Church,2
RIVER CAFE,1
Orfanides Parking ,2
Makedonias garilis park,3
Park & Ride,3
Esel Parking,3
Plateia Iron Parking,2
Continental / Molos park,4
Narcissos,0
Coralli,4
Toxotis,0
Panthea,2
Electra Hotel,0
House of Nissus hostel,0
Fania,0
Pantelia Jacaranda,0
BIKE 67549,1
BIKE 67548,1
Plateia Eleftherias / Lidras,2
Kipos Eirinis,3
Phaneromenis,0
Plateia Dimarxeias,0
 5 Virtual Station,3
OXI,0
Solomou,2
Cyprus Museum,4
9 virtual station,0
European University Cyprus,4
Road Trip bar & Grill,0
12 virtual station,2
Griva Digeni / Trafic lights 3cx,2
University of Nicosia,0
UC Hall,4
Panepistimiou,3
16 Virtual station,0
20 Virtual station,0
Student Residences A,3
Akadimias / Kentavrou,0
Kerynias,5
24 virtual station,0
Coca cola,0
University of Nicosia student halls,1
29 Virtual Station,0
 ΔΗΜΟΤΙΚΟ ΑΤΗΛΙΤΙΚΟ ΚΕΝΤΡΟ ΣΤΡΟΒΟΛΟΥ,3
Athalasas / Nikis avenue,3
33 virtual station,0
34 virtual station,0
Stavrou,0
Trafic Lights Kalispera,3
37,0
38 virtual station,0
39 virtual Station,0
Cultural Center Srovolou,3
41 Virtual Station,0
Astro bank/ spyrou kyprianou,0
43,0
Athlopaidion ,0
Spyros kyprianou park,1
Kennety/esperidon,5
Mall of Engomi,0
American embasy,1
Kyriakou Matsi/Gianni Frederikou,1
Allegra GSP Sport Center  ,1
Anastasios. G. Leventis,0
Faculty of Engineering,0
Σιακολειο Εκπαιδευτικο Κεντρο Υγειας,1
Pedagogigal Academy national forest park,0
Dimos Strovolou virtual station,3
Virtual station ,0
Larnakos,0
BIKE 67733,1
NEX hostel / Prodromou,5
Makariou / Spyrou kyprianou,7
BIKE 67755,1
BIKE 67719,1
BIKE 67747,1
BIKE 67709,1
BIKE 67701,1
BIKE 67694,1
BIKE 67736,1
BIKE 67706,1
1,0
2,0
3,0
4,0
5,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
6,0
BIKE 67744,1
Teststation IT - Nextbike HQ. (DLS) ,2
Teststation IT - Żerań. (storage/workshop) ,0
Trg kralja Tomislava,20
Petrinjska,5
Gundulićeva,6
Kvaternikov trg,6
Tehnički muzej,7
Nacionalna ,1
S.D. Stjepan Radić,7
Point centar Vrbani,6
Avenue Mall,9
Rougemarin Park,0
Maksimir,8
Green Gold,1
S.D. Cvjetno naselje,4
Arena Centar,3
"Trešnjevka, HUB385",2
Akademija dramskih umjetnosti,1
A1 kampus (SAMO ZA ZAPOSLENIKE),1
"FSB, Ul. Ivana Lučića 5",1
City Plaza,0
King Cross Jankomir,1
Eurospin Branimirova,2
Okretište Dubrava,5
Trešnjevački plac,1
Langov trg ,4
Okretište Ljubljanica ,7
Strojarska-Parkiralište Gredelj,4
HNB,5
"Prečko, Knjižnica Prečko",2
Zagrebački Velesajam,2
BIKE 10000,1
Matrix Office Park ,0
Centar,0
Lenije,0
Glavni željeznički kolodvor,0
Landesgericht,3
Bozner Platz,9
Congress / Hofburg,14
Dr. Glatz-Straße,0
Hauptbahnhof,4
Höttinger Au /West,2
Anichstraße / Klinik,2
Maria-Theresien-Straße,12
Pacherstaße,14
Mühlauer Brücke,4
Leipziger Platz,1
Sillpark,9
Westbahnhof,13
Rossaugasse,10
AMS-Geschäftsstelle,0
Studentenhaus,8
Kletterzentrum / Sillside,0
Schöpfstraße / Klinik,8
Bachlechnerstr. / MED-EL,2
Stubaitalbahnhof,1
Universität,0
SOWI,11
General-Eccher-Straße,5
Technik,4
UNI-Sportstätten,1
Adolf-Pichler-Platz,4
Philippine-Welser-Straße,9
Austria Trend Hotel,6
Technikerhaus,1
Fürstenweg,1
Mariahilfpark,10
Waltherpark,11
Langstraße,12
TWI Technologiezentrum,1
Dr. Stumpf-Straße,0
Claudiaplatz,1
Mitterweg,4
Marktplatz,23
Kaiserschützenplatz,1
Josef-Kerschbaumer-Straße,6
Vögelebichl,5
Triumphpforte/ Casino,5
Chemieinstitut,4
BIKE 340126,1
BIKE 340015,1
BIKE 340311,1
BIKE 340323,1
BIKE 340219,1
Erbprinzenstr.,0
Karlstraße / Waldstraße,0
Hauptbahnhof / Touristinformation,29
Bahnhof Hagsfeld,1
Prinz-Max-Palais,1
Kolpingplatz,0
Mühlburger Tor / Kaiserplatz ,3
Karl-Wilhelm-Platz,1
Kreativpark/Alter Schlachthof,1
Karlstor,1
Werderplatz,4
Nordweststadt - Kurt-Schumacher-Straße,1
Knielingen / Herweghstraße,0
Waldstadt-Zentrum,0
Fächerbad,1
KIT Süd,0
Agentur für Arbeit,2
Adenauerring / Fasanengarten,0
Durlach - Bahnhof ,2
Rommelstr. / Auerstr.      ,0
Durlach Schlossplatz,1
Neuer Zirkel / Englerstr.,5
HaDiKo,2
KIT Ost,1
L-Bank,3
Oberreut - Zentrum,2
Rüppurr – Tulpenstraße,0
Bulach - Grünwinkler Straße,3
Neureut - Bärenweg,3
Grünwinkel - Carl-Metz-Straße,0
Daxlanden - Stadtwerke,1
Zeppelinstraße / Benzstraße,8
Carl-Metz-Straße,0
Maxau,9
Mühlburg Bahnhof,0
Bahnhof Neureut,9
Landratsamt Beiertheimer Allee,3
Landratsamt Wolfartweierstr.,1
Nancystraße - CAMPUSbike KIT,2
Tennesseeallee - CAMPUSbike KIT,4
Insterburger Straße - CAMPUSbike KIT,1
Knielinger Allee - CAMPUSbike HSKA,0
Moltkestraße - CAMPUSbike HSKA,1
Parkplatz Kühler Krug,1
Schloss Rüppurr,6
Weinbrennerplatz,0
Knielinger Allee/Franz-Lust-Straße,0
Südendstraße./ Brauerstr.,0
Knielingen./Rheinbergstraße,1
Reinmuthstraße./ Sudetenstraße,3
BIKE 54843,1
BIKE 54519,1
BIKE 54696,1
BIKE 54800,1
BIKE 54919,1
BIKE 54257,1
BIKE 54440,1
BIKE 54899,1
BIKE 54656,1
BIKE 54582,1
BIKE 54211,1
BIKE 54358,1
BIKE 54709,1
BIKE 54234,1
BIKE 54775,1
BIKE 54528,1
BIKE 54811,1
BIKE 54706,1
BIKE 54061,1
BIKE 54205,1
BIKE 54727,1
BIKE 54000,1
BIKE 54405,1
BIKE 54940,1
BIKE 54316,1
BIKE 54162,1
BIKE 54089,1
BIKE 54655,1
BIKE 54787,1
BIKE 54285,1
BIKE 54244,1
BIKE 54342,1
BIKE 54122,1
BIKE 54387,1
BIKE 54918,1
BIKE 54173,1
BIKE 54398,1
BIKE 54024,1
BIKE 54305,1
BIKE 54875,1
BIKE 54786,1
BIKE 54721,1
BIKE 54096,1
BIKE 54333,1
BIKE 54059,1
BIKE 54816,1
BIKE 54009,1
BIKE 54667,1
BIKE 54761,1
BIKE 54460,1
BIKE 54192,1
BIKE 54618,1
BIKE 54082,1
BIKE 54915,1
BIKE 54746,1
BIKE 54325,1
BIKE 54850,1
BIKE 54799,1
BIKE 54452,1
BIKE 54098,1
BIKE 54703,1
BIKE 54744,1
BIKE 54544,1
BIKE 54413,1
BIKE 54344,1
BIKE 54111,1
BIKE 54169,1
BIKE 54472,1
BIKE 54399,1
BIKE 54877,1
BIKE 54029,1
BIKE 54408,1
BIKE 54429,1
BIKE 54226,1
BIKE 54324,1
BIKE 54752,1
BIKE 54230,1
BIKE 54292,1
BIKE 54115,1
BIKE 54716,1
BIKE 54903,1
BIKE 54895,1
BIKE 54855,1
BIKE 54504,1
BIKE 54939,1
BIKE 54214,1
BIKE 54461,1
BIKE 54013,1
BIKE 54880,1
BIKE 54157,1
BIKE 54193,1
BIKE 54113,1
BIKE 54005,1
BIKE 54277,1
BIKE 54366,1
BIKE 54349,1
BIKE 54055,1
BIKE 54739,1
BIKE 54245,1
BIKE 54891,1
BIKE 54745,1
BIKE 54765,1
BIKE 54163,1
BIKE 54364,1
BIKE 54714,1
BIKE 54758,1
BIKE 54123,1
BIKE 54371,1
BIKE 54416,1
BIKE 54772,1
BIKE 54204,1
BIKE 54631,1
BIKE 54522,1
BIKE 54247,1
BIKE 54301,1
BIKE 54953,1
BIKE 54451,1
BIKE 54893,1
BIKE 54923,1
BIKE 54932,1
BIKE 54369,1
BIKE 54136,1
BIKE 54168,1
BIKE 54183,1
BIKE 54125,1
BIKE 54109,1
"Kriegsstraße 236-240, 76135 Karlsruhe",1
BIKE 54139,1
BIKE 54380,1
BIKE 54568,1
BIKE 54401,1
BIKE 54934,1
BIKE 54253,1
BIKE 54810,1
BIKE 54619,1
BIKE 54179,1
BIKE 54129,1
BIKE 54710,1
BIKE 54563,1
BIKE 54067,1
BIKE 54345,1
BIKE 54469,1
BIKE 54397,1
BIKE 54258,1
BIKE 54298,1
BIKE 54867,1
BIKE 54036,1
BIKE 54229,1
BIKE 54837,1
BIKE 54070,1
BIKE 54540,1
BIKE 54477,1
BIKE 54278,1
BIKE 54926,1
BIKE 54274,1
BIKE 54459,1
BIKE 54863,1
BIKE 54176,1
BIKE 54075,1
BIKE 54365,1
BIKE 54137,1
BIKE 54751,1
BIKE 54007,1
BIKE 54033,1
BIKE 54699,1
BIKE 54838,1
BIKE 54248,1
BIKE 54789,1
BIKE 54511,1
BIKE 54693,1
BIKE 54831,1
BIKE 54851,1
BIKE 54729,1
BIKE 54014,1
BIKE 54171,1
BIKE 54550,1
BIKE 54448,1
BIKE 54112,1
BIKE 54442,1
BIKE 54822,1
BIKE 54032,1
BIKE 54941,1
BIKE 54862,1
BIKE 54255,1
BIKE 54142,1
BIKE 54698,1
BIKE 54653,1
BIKE 54045,1
