station_name,available_bikes
virtuell - U Alt-Mariendorf (Süd),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Ullsteinstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Potsdamer Straße/Sigismundstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Jugendherberge Mitte,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Michaelkirchbrücke,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Leipziger Straße/Markgrafenstraße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - U Spittelmarkt (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Neustädtischer Kirchplatz,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Unter den Linden/Schadowstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Lützowufer/Landgrafenstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Lützowufer/Flottwellstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Berliner Dom,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Altes Museum,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Poststraße/Propststraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Rochstraße/An der Spandauer Brücke,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Alexanderstraße/Karl-Liebknecht-Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Friedrichstraße/Georgenstraße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - U Friedrichstraße/Reichstagsufer,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Graudenzer Straße/Lasdehner Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
BIKE 13165,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Kurt-Schumacher-Platz (West),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Scharnweberstraße (West),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Scharnweberstraße (Ost),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Scharnweberstraße (Nordwest),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Schwarnweberstraße (General-Woyna-Straße),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Borsigwerke (Südwest),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Schwarnweberstraße/Schillingstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Otisstraße (Nord),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Borsigwerke (Nordwest),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - U Otisstraße (Süd),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Holzhauser Straße (West),"[2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1]"
virtuell - U Holzhauser Straße (Ost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Borsigwerke (Südost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Borsigwerke (Nordost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Alt-Tegel (Bernstorffstraße),"[2, 2, 2, 3, 3, 3, 3, 3]"
virtuell - U Alt-Tegel (Nordost),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Greifswalder Straße/Ostseestraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Alt-Tegel (Terrassen Am Tegeler Hafen),"[3, 3, 3, 2, 2, 2, 2, 2]"
virtuell - Fröbelstraße/Diesterwegstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Alt-Tegel (Südwest),"[4, 4, 4, 4, 4, 4, 4, 4]"
virtuell - S Tegel (Südwest),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - S Tegel (West),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Ruhleben (Nordost),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - M Warschauer Straße/Revaler Straße,"[6, 6, 6, 6, 6, 6, 6, 6]"
virtuell - Kopernikusstraße/Libauer Straße,"[9, 9, 9, 9, 9, 9, 9, 9]"
virtuell - Simplonstraße/Dirschauer Straße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Simon-Dach-Straße/Krossener Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Simon-Dach-Straße/Grünberger Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Simon-Dach-Straße/Frankfurter Allee,"[2, 1, 2, 2, 2, 2, 2, 2]"
virtuell - Proskauer Straße/Frankfurter Allee,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Bezirkszentralbibliothek Pablo Neruda (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bezirkszentralbibliothek Pablo Neruda (West),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Frankfurter Allee (Nordost),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Frankfurter Allee (Nordwest),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Wühlischstraße/Gryphiusstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Revaler Straße/Haasestraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Oberbaumbrücke,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Schlesisches Tor (Nord),"[3, 4, 4, 4, 4, 4, 3, 3]"
virtuell - Rykestraße/Sredzkistraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Prenzlauer Allee/Christburger Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Jablonskistraße/Greifswalder Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Immanuelkirchstraße/Greifswalder Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bützowstraße/Liselotte-Herrmann-Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Zionskirchstraße/Choriner Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
BIKE 18762,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - S Eichborndamm (Süd),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - S Eichborndamm (Nord),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Ebereschenallee/Eschenallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Oderstraße/Siegfriedstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Schumannstraße,"[7, 7, 7, 7, 7, 7, 7, 7]"
virtuell - Alte Schönhauser Straße/Steinstraße,"[1, 1, 1, 1, 1, 1, 1, 0]"
virtuell - Linienstraße/Zolastraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Friedrichstraße/Mittelstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - S+U Alexanderplatz (Rathausstraße),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Rotes Rathaus (Nordost),"[6, 6, 6, 6, 6, 6, 6, 6]"
virtuell - Wattstraße/Usedomer Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Voltastraße (Südost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - S+U Westhafen (Nordost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Potsdamer Straße/Pohlstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Fischerinsel,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Berliner Philharmonie,"[6, 6, 6, 6, 6, 6, 6, 6]"
virtuell - Technologiepark Humboldthain,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Heinrich-Heine Platz,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Annenstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Lehrter Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Perleberger Straße/Stephanstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Perleberger Straße/Stendalstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Am Spreeufer,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Universum Landes-Ausstellungs-Park (ULAP),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Perleberger Straße/Birkenstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Kirchstraße/Alt-Moabit,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Hansa-Ufer/Levetzowstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Gotzkowskybrücke,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Reuchlinstraße/Huttenstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Brüder Grimm Haus,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Julie-Wolfthorn-Straße/Caroline-Michaelis-Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Scharnhorststraße/Habersaathstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Invalidenstraße - Charite,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Phillipstraße/Hannoversche Straße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Ziegelstraße/Tucholskystraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Friedrichsbrücke,"[4, 3, 3, 3, 3, 3, 3, 3]"
virtuell - S+U Jannowitzbrücke (Süd),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bebelplatz (Süd),"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Adalbertstraße/Köpenicker Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Mollstraße/Wadzeckstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Wadzeckstraße/Keibelstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Max-Beer-Straße/Münzstraße,"[4, 4, 4, 4, 4, 3, 3, 3]"
virtuell - Kleine Rosenthaler Straße/Auguststraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Linienstraße/Rosa-Luxemburg-Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Linienstraße/Rückerstraße,"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Neue Schönhauser Straße 11,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Hinter dem Zeughaus,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Planckstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Charlottenstraße/Krausenstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Kommandantenstraße/Axel-Springer-Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Budapester Straße/Katharina-Heinroth-Ufer,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Komische Oper (Behrensstraße),"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Reichstagsufer/Marschallbrücke,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Badstraße/Exerzierstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Charité Berlin (Luisenstraße),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Osloer Straße (Ost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Oudenarder Straße/Groninger Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Maxstraße/Schererstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Strausberger Platz Nord,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Platz der Vereinten Nationen/Mollstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Koppenplatz,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Torstraße/Ackerstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Yorckstraße/Großbeerenstraße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Yorckstraße/Möckernstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Yorckstraße/Katzbachstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Yorckstraße/Hagelberger Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Baerwaldstraße/Blücherstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Baerwaldstraße/Bergmannstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Dieffenbachstraße/Graefestraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Dieffenbachstraße/Urban Krankenhaus,"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Graefestraße/Böckhstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Alexandrinenstraße/Stallschreiberstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Alte Jakobstraße/Sebastianstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Park Center (West),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Park Center (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Am Treptower Park/Elsenstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Rethelstraße/Defreggerstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Am Treptower Park/Herkomerstraße,"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - S Treptower Park (Südwest),"[2, 2, 2, 2, 2, 2, 2, 3]"
virtuell - S Treptower Park (Süd),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - S Treptower Park (Südost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Breitenbachplatz (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Breitenbachplatz (Nordost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Maßmannstraße/Kreuznacher Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Maßmannstraße/Lepsiusstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Botanischer Garten,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Bouchéstraße/Kiefholzstraße,"[5, 5, 5, 5, 5, 5, 5, 4]"
virtuell - S+U Rathaus Steglitz (West),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Schloßstraße/Kuhligkshofstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Körtestraße/Urbanstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Freiligrathstraße/Körtestraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Reichenberger Straße/Manteuffelstraße,"[4, 4, 4, 4, 4, 4, 4, 4]"
virtuell - Schöneberger Straße/Hafenplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Theodor-Wolff-Park,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Pücklerstraße/Wrangelstraße,"[1, 1, 2, 2, 2, 2, 2, 2]"
virtuell - Muskauerstraße/Manteuffelstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Dresdner Straße/Waldemarstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Nostitzstraße/Bergmannstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Riemannstraße/Solmstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Mendelssohn-Bartholdy-Park ,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Büschingstraße/Höchste Straße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Kochhannstraße/Ebertystraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Mainzerstraße/Scharnweberstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Weserstraße/Siegfried-Hirschmann-Park,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Rotherstraße/Ehrenbergstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Tempelhofer Ufer/Möckernstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Görlitzer Straße/Lübbenerstraße,"[4, 4, 4, 4, 4, 4, 4, 4]"
virtuell - Görlitzer Straße/Sorauer Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Wrangelstraße/Sorauer Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Görlitzer Straße/Falckensteinstraße,"[1, 1, 1, 2, 2, 2, 2, 2]"
virtuell - Wrangelstraße/Falckensteinstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Görlitzer Ufer/Taborstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Fürbringerstraße/Mittenwalder Straße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Gneisenaustraße/Nostitzstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Baruther Straße/Zossener Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Dieffenbachstraße/Grimmstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Paul-Linke-Ufer/Ohlauer Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Forster Straße/Reichenberger Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Markgrafenstraße/Zimmerstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Markgrafenstraße/Rudi-Dutschke-Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Charlottenstraße/Zimmerstraße,"[9, 9, 9, 9, 9, 9, 9, 9]"
virtuell - Lindenstraße/Gitschiner Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Hallesches Ufer/Möckernstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Adelbertstraße/Melchiorstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Neue Jakobstraße/Heinrich-Heine-Straße,"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Köpenicker Straße/Pücklerstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Zeughofstraße/Wrangelstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Lübbener Straße/Wrangelstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
BIKE 13380,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Kurfürstendamm/Knesebackstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - U Uhlandstraße (Kurfürstendamm/Uhlandstraße),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Kurfürstendamm (Nordost),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Kantstraße/Savignyplatz (West),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Kantstraße/Savignyplatz (Ost),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Goethestraße/Schlüterstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - S Savignyplatz (Nordwest),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - S Savignyplatz (West),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - S Savignyplatz (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Wilmersdorfer Straße (Stuttgarter Platz),"[8, 8, 8, 8, 8, 8, 8, 8]"
virtuell - U Wilmersdorfer Straße (Pestalozzistraße),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Güntzelstraße (Nordost),"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - U Adenauerplatz (Südwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Einsteinufer/Marchstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - S Bundesplatz (Südwest),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Marburger Straße/Augsburger Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bismarckstraße/Leibnitzstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bismarckstraße/Kaiser-Friedrich-Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Nestorstraße/Kurfürstendamm,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - S Hohenzollerndamm (Südost),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - S Hohenzollerndamm (Südwest),"[4, 4, 4, 4, 4, 4, 4, 4]"
virtuell - S+U Jungfernheide (Süd),"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Mierendorffplatz (Nordwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Sophie-Charlotte-Platz (Südwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Sophie-Charlotte-Platz (Südost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bundesallee/Waghäuseler Straße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Prinzregentenstraße/Durlacher Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Mainzer Straße/Weimarische Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Volkspark Wilmersdorf (West),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Volkspark Wilmersdorf (Nordwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Volkspark Wilmersdorf (Süd),"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Volkspark Wilmersdorf (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Paretzer Straße/Aachener Straße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Birger-Forell-Platz,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - S+U Heidelberger Platz (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Wallenbergstraße/Barstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Richard-Wagner-Platz (Nordwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Württembergische Straße/Pommersche Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Güntzelstraße/Hohenzollerndamm,"[0, 0, 0, 0, 0, 0, 0, 0]"
BIKE 13149,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Trautenaustraße/Günzelstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Prager Platz (Süd),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Regensburger Straße/Grainauer Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Mecklenburgische Straße/Forckenbeckstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Konstanzer Straße/Düsseldorfer Straße ,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Düsseldorfer Straße/Sächsische Straße ,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Olivaer Platz (Nordwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Olivaer Platz (Südost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Schlüterstraße/Niebuhrstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Leibnitzstraße/Niebuhrstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Westfälische Straße/Paulsborner Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Joachim-Friedrich-Straße/Damaschkestraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Cauerstraße/Guerickestraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Kucharskistraße/Pascalstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Franklinstraße/Glutenbergstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Schloßstraße/Ahornstraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Charlottenburger Ufer/Winterstraße,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Quedlinburger Straße/Ilsenburger Straße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Quedlinburger Straße/Goslarer Ufer,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Quedlinburger Straße/Sömmeringstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Iburger Ufer/Röntgenstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Tegeler Weg/Brahestraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Tegeler Weg/Kamminer Straße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Tegeler Weg/Mierendorffstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Fraunhoferstraße/Kohlrauschstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Otto-Suhr-Allee/Leibnitzstraße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Leibnizstraße/Pestalozzistraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Fritschestraße/Pestalozzistraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Kaiser-Friedrich-Straße/Schillerstraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Neue Kantstraße/Kuno-Fischer-Straße,"[3, 3, 3, 3, 3, 3, 2, 2]"
virtuell - Danckelmannstraße/Knobelsdorffstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - Schloßstraße/Zillestraße,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Wilmersdorfer Straße/Zillestraße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Amtsgerichtsplatz,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Leonhardtstraße/Friedbergstraße,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Kantstraße/Windscheidstraße,"[5, 5, 5, 5, 5, 5, 5, 5]"
virtuell - Lietzenseepark (Nordost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Lietzenseepark (Südwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Gierkeplatz (Süd),"[0, 0, 0, 0, 0, 0, 1, 1]"
virtuell - Suarezstraße/Kuno-Fischer-Straße,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - ZOB Berlin (Südwest),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Messe Berlin (Ost),"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Heckerdamm/Jungfernheideweg,"[1, 1, 1, 1, 1, 1, 1, 1]"
virtuell - Halemweg/Toeplerstraße,"[2, 2, 2, 2, 2, 2, 2, 2]"
virtuell - U Halemweg,"[3, 3, 3, 3, 3, 3, 3, 3]"
virtuell - Spandauerdamm/Ahornallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bolivarallee/Akazienallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Bolivarallee/Ulmenallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Kastanienallee/Ulmenallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - Preußenallee/Hessenallee,"[0, 0, 0, 0, 0, 0, 0, 0]"
virtuell - U Neu-Westend (West),"[0, 0, 0, 0, 0, 0, 0, 0]"
